loss,time,_step,_runtime,loss_boundary,l2_error,_timestamp,loss_interior,step
0.18354350126698438,335.5621426105499,83,338.21688055992126,0.05062588729423066,0.17952842276347886,1753914211.6153705,0.1329176139727537,2254
0.2032318859473329,369.7023892402649,84,372.3572723865509,0.030328101863752482,0.17156494217021387,1753914245.7557623,0.17290378408358043,2479
0.1757502817260936,407.34124994277954,85,409.9961898326874,0.03418979162123336,0.18331409600341236,1753914283.3946798,0.14156049010486024,2727
0.12796759749323286,448.4331765174866,86,451.0880765914917,0.021337290804302075,0.18621657305488648,1753914324.4865665,0.10663030668893078,3000
0.22539475959325977,492.3094639778137,87,494.96448493003845,0.10306573383275267,0.1763034871316955,1753914368.362975,0.12232902576050711,3299
0.14078151486784635,541.2345833778381,88,543.8894922733307,0.014719322307906457,0.17259360545691227,1753914417.2879822,0.1260621925599399,3629
0.10938939665952473,594.925042629242,89,597.5799403190613,0.02015072218068344,0.15763713351589131,1753914470.9784303,0.08923867447884129,3992
0.08783357352435843,653.5100381374359,90,656.1645107269287,0.0097336914082673,0.15316588385844498,1753914529.5630007,0.07809988211609113,4391
0.06514981428563855,719.8470306396484,91,722.5019357204437,0.008922454511695743,0.146193671322038,1753914595.9004257,0.05622735977394282,4831
0.04848291756404906,791.633171081543,92,794.2880835533142,0.005382859929043131,0.13353856759164723,1753914667.6865735,0.04310005763500593,5314
0.05045650008863514,870.8052642345428,93,873.4601521492004,0.0038221574410986147,0.12785543226355406,1753914746.858642,0.04663434264753653,5845
0.036037399040517976,956.4231655597687,94,959.0780532360077,0.0063351669500137445,0.11905528568735153,1753914832.4765432,0.029702232090504228,6429
0.04658554539391573,1052.656242132187,95,1055.3109729290009,0.003530921121141373,0.11738034447722712,1753914928.709463,0.04305462427277436,7072
0.031646573996763794,1157.1995198726654,96,1159.8544199466705,0.004930513893403873,0.11769438691191932,1753915033.25291,0.026716060103359918,7779
0.032426220326959285,1274.612848997116,97,1277.2677464485168,0.0030070346537901128,0.10992810311459184,1753915150.6662364,0.02941918567316917,8557
0.024500823992345412,1400.594812631607,98,1403.2496733665466,0.005834750641335889,0.09669928384963382,1753915276.6481633,0.018666073351009522,9413
0.016884538158688872,1539.8226935863495,99,1542.477590084076,0.004865615595164046,0.09254482480267043,1753915415.87608,0.012018922563524827,10354
0.014672846941967011,1692.3111402988434,100,1694.96599650383,0.0024652545760873723,0.0841842249604001,1753915568.3644865,0.012207592365879639,11389
0.015194438205222243,1864.1844754219055,101,1866.8393383026123,0.00420159453368049,0.08635453133308053,1753915740.2378283,0.010992843671541753,12528
0.017688019719252844,2053.064998626709,102,2055.719908952713,0.0016277824927381213,0.08087129311231545,1753915929.118399,0.01606023722651472,13781
0.009557283785537368,2258.047968864441,103,2260.7028110027313,0.0013501751116766936,0.0838975232443574,1753916134.101301,0.008207108673860673,15159
0.01026884119322815,2484.185490131378,104,2486.8403601646423,0.0010028252436597327,0.07063011163752485,1753916360.23885,0.009266015949568416,16675
0.010175927904241768,2729.875787258148,105,2732.530686855316,0.0022100902107723796,0.06406368487839785,1753916605.9291768,0.007965837693469388,18342
0.008825069693048375,3000.567403316498,106,3003.2222294807434,0.0017377845247850139,0.06466143757291834,1753916876.6207194,0.007087285168263361,20177
0.0054797621796141725,3302.4040627479553,107,3305.0589587688446,0.0010240115401716997,0.05609863110810507,1753917178.4574487,0.004455750639442473,22194
0.00624423743358261,3633.3208615779877,108,3635.9757652282715,0.0006819289289187322,0.0543062323871527,1753917509.3742552,0.005562308504663878,24414
0.00577707698936935,3999.899337530136,109,4002.554210662842,0.0006328081092153188,0.052072063897294456,1753917875.9527006,0.005144268880154032,26855
0.0035589292380101014,4396.669571876526,110,4399.324436426163,0.0006666804314099047,0.05117186614926508,1753918272.7229264,0.002892248806600197,29540
0.0029255265779094333,4833.967885255814,111,4836.622753381729,0.00046052984832391377,0.04808082001179072,1753918710.0212433,0.0024649967295855197,32494
0.0027045986892597343,5316.037195682526,112,5318.692097663879,0.0003409540052791619,0.04571692020222154,1753919192.0905876,0.0023636446839805725,35744
0.0034605380806427386,5846.014232635498,113,5848.669067621231,0.0003455286767630734,0.040693685872602386,1753919722.0675576,0.003115009403879665,39318
0.02370179295329599,6000.042366266251,114,6002.69727730751,0.0002720228093893524,0.04444363509720505,1753919876.0957673,0.02342977014390664,40352
